FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
89,Joint,Joint_17,10.62591,1.11522,9.12037,0.95742,-0.19713,-0.09123,-0.19018,1,1,1
89,Joint,Joint_18,10.62266,1.1357,9.16882,0.96296,0.07918,-0.04276,-0.25417,0.99999,1.00004,1.00004
89,Joint,Joint_19,10.61799,1.13072,9.20628,0.93521,0.20173,-0.07295,-0.28171,1.00004,0.99993,0.99994
89,Joint,Joint_20,10.6115,1.122,9.22984,0.91661,0.25005,-0.11592,-0.28961,0.99993,1.00003,1.00001
89,Joint,Joint_21,10.60396,1.11367,9.25083,0.91661,0.25005,-0.11592,-0.28961,1,1,1
89,Joint,Joint_22,10.58245,1.11842,9.11549,0.76067,-0.30496,-0.24006,0.52034,1.00002,0.99997,0.99999
89,Joint,Joint_23,10.56078,1.12521,9.13767,0.858,-0.15106,-0.11442,0.47741,0.99999,0.99999,1.00005
89,Joint,Joint_24,10.54954,1.13016,9.1683,0.80487,-0.1419,-0.16044,0.55345,1.00001,0.99999,1
89,Joint,Joint_25,10.53894,1.13235,9.18976,0.80487,-0.1419,-0.16044,0.55345,1,1,1
89,Joint,Joint_26,10.21231,1.10221,9.01052,-0.99554,0.09108,-0.00856,-0.02324,1,1,1
89,Joint,Joint_27,10.23181,1.09936,9.04755,-0.99554,0.09108,-0.00856,-0.02324,1,1,1
89,Joint,Joint_28,10.23681,1.11326,9.10348,-0.9992,-0.03396,-0.01704,0.01235,1.00005,1.00004,0.99999
89,Joint,Joint_29,10.23804,1.11073,9.14041,-0.99138,-0.13002,-0.01019,-0.01211,0.99996,0.99995,0.99995
89,Joint,Joint_30,10.2386,1.10462,9.16333,-0.98924,-0.14311,0.0174,-0.02499,1.00005,1.00001,1
89,Joint,Joint_31,10.23766,1.09936,9.18453,-0.98924,-0.14311,0.0174,-0.02499,1,1,1
89,Joint,Joint_32,10.19075,1.09822,9.04537,-0.96178,0.06491,0.11215,-0.24124,1.00002,1.00001,0.99996
89,Joint,Joint_33,10.17974,1.10137,9.08845,-0.97713,0.10766,0.11542,-0.14252,0.99996,1.00004,1.00007
89,Joint,Joint_34,10.17205,1.1067,9.11695,-0.96993,-0.00222,0.13029,-0.20556,1.00002,1.00001,0.99994
89,Joint,Joint_35,10.16706,1.10555,9.13611,-0.97531,0.00774,0.08243,-0.20473,1.00002,0.99997,0.99997
89,Joint,Joint_36,10.16329,1.10633,9.1572,-0.97531,0.00774,0.08243,-0.20473,1,1,1
89,Joint,Joint_37,10.21587,1.10062,9.04537,-0.99554,0.09108,-0.00856,-0.02324,1,1,1
89,Joint,Joint_38,10.2153,1.11682,9.10276,-0.99851,-0.04396,-0.00026,-0.03232,0.99996,1.00001,1.00001
89,Joint,Joint_39,10.21545,1.11314,9.14451,-0.99421,-0.0982,0.00223,-0.04365,1.00003,1,1.00004
89,Joint,Joint_40,10.21556,1.10788,9.17089,-0.99369,-0.07341,0.00898,-0.08433,0.99997,1.00001,0.99996
89,Joint,Joint_41,10.21494,1.10532,9.19515,-0.99369,-0.07341,0.00898,-0.08433,1,1,1
89,Joint,Joint_42,10.21381,1.10952,9.05664,-0.99554,0.09108,-0.00856,-0.02324,1,1,1
89,Joint,Joint_43,10.1984,1.10196,9.04528,-0.99554,0.09108,-0.00856,-0.02324,1,1,1
89,Joint,Joint_44,10.19669,1.11093,9.09719,-0.99637,0.00066,0.02683,-0.08083,0.99999,1.00004,1.00004
89,Joint,Joint_45,10.19465,1.11081,9.13521,-0.99021,-0.07204,0.02124,-0.11768,1.00004,0.99993,0.99994
89,Joint,Joint_46,10.194,1.10698,9.16086,-0.98729,-0.09604,-0.01077,-0.12619,0.99993,0.99997,1.00001
89,Joint,Joint_47,10.19445,1.10397,9.18447,-0.98729,-0.09604,-0.01077,-0.12619,1,1.00006,1
89,Joint,Joint_48,10.24152,1.0921,9.04738,-0.74322,0.18205,-0.22848,0.6019,1.00002,1.00003,0.99998
89,Joint,Joint_49,10.25926,1.09196,9.07371,-0.82223,0.02993,-0.07055,0.56398,0.99999,1,0.99996
89,Joint,Joint_50,10.2642,1.09095,9.10632,-0.76519,0.02577,-0.13691,0.62855,0.99999,0.99996,1
89,Joint,Joint_51,10.27085,1.08861,9.1293,-0.76519,0.02577,-0.13691,0.62855,1,1,1
89,Object,Cup tea,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
89,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
90,Joint,Joint_0,10.62037,1.11078,9.08812,0.95571,-0.20198,-0.08777,-0.19525,1,1,1
90,Joint,Joint_1,10.59618,1.12297,9.12035,0.95571,-0.20198,-0.08777,-0.19525,1,1,1
90,Joint,Joint_2,10.58823,1.15193,9.1696,0.98396,-0.00948,-0.10336,-0.1451,1.00005,1.00004,0.99999
90,Joint,Joint_3,10.5808,1.15373,9.20583,0.9694,0.14819,-0.12206,-0.15297,0.99996,0.99995,0.99995
90,Joint,Joint_4,10.5741,1.1478,9.22781,0.96117,0.2008,-0.10236,-0.15923,1.00005,1.00001,1
90,Joint,Joint_5,10.56894,1.14085,9.24789,0.96117,0.2008,-0.10236,-0.15923,1,1,1
90,Joint,Joint_6,10.63405,1.10944,9.12694,0.90076,-0.13245,0.00377,-0.41361,1.00002,1.00001,0.99996
90,Joint,Joint_7,10.63923,1.11993,9.16994,0.93201,0.10294,-0.02848,-0.34634,0.99996,1.00004,1.00007
90,Joint,Joint_8,10.6355,1.11477,9.19925,0.89054,0.2447,-0.03668,-0.38173,1.00002,1.00001,0.99994
90,Joint,Joint_9,10.6305,1.10668,9.21666,0.88476,0.23694,-0.08546,-0.39211,1.00002,0.99997,0.99997
90,Joint,Joint_10,10.6239,1.10001,9.23593,0.88476,0.23694,-0.08546,-0.39211,1,1,1
90,Joint,Joint_11,10.61183,1.11897,9.12142,0.95571,-0.20198,-0.08777,-0.19525,1,1,1
90,Joint,Joint_12,10.60952,1.14851,9.17291,0.97469,0.06075,-0.06342,-0.20561,0.99996,1.00001,1.00001
90,Joint,Joint_13,10.60329,1.14464,9.21418,0.94875,0.22257,-0.09347,-0.20395,1.00003,1,1.00004
90,Joint,Joint_14,10.59608,1.13431,9.23794,0.9325,0.24997,-0.08865,-0.24516,0.99997,1.00001,0.99996
90,Joint,Joint_15,10.58978,1.12469,9.25947,0.9325,0.24997,-0.08865,-0.24516,1,1,1
90,Joint,Joint_16,10.61494,1.12965,9.13052,0.95571,-0.20198,-0.08777,-0.19525,1,1,1
90,Joint,Joint_17,10.62824,1.11516,9.12446,0.95571,-0.20198,-0.08777,-0.19525,1,1,1
