FrameIndex,JointIndex,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
64,10,10.61914,1.08059,9.11084,0.96244,0.01054,-0.0678,-0.26268,1,1,1
64,11,10.59948,1.07141,8.9862,0.97734,-0.09823,-0.16227,-0.09397,1,1,1
64,12,10.58387,1.08989,9.04227,0.98416,-0.06626,-0.12975,-0.10098,0.99996,1.00001,1.00001
64,13,10.57353,1.09658,9.08319,0.98539,-0.02092,-0.13104,-0.10674,1.00003,1,1.00004
64,14,10.56656,1.09848,9.10966,0.97856,-0.06556,-0.12343,-0.15126,0.99997,1.00001,0.99996
64,15,10.56169,1.10358,9.13352,0.97856,-0.06556,-0.12343,-0.15126,1,1,1
64,16,10.59916,1.08038,8.99817,0.97734,-0.09823,-0.16227,-0.09397,1,1,1
64,17,10.6167,1.07055,8.99217,0.97734,-0.09823,-0.16227,-0.09397,1,1,1
64,18,10.60284,1.08162,9.0429,0.97631,-0.12082,-0.09244,-0.15384,0.99999,1.00004,1.00004
64,19,10.59728,1.09189,9.07993,0.97613,-0.05458,-0.10548,-0.18182,1.00004,0.99993,0.99994
64,20,10.59236,1.09572,9.10564,0.97233,-0.04482,-0.13708,-0.18377,0.99993,1.00003,1.00001
64,21,10.58712,1.10045,9.12886,0.97233,-0.04482,-0.13708,-0.18377,1,1,1
64,22,10.57304,1.06654,8.97939,0.74927,-0.33283,-0.30736,0.48307,1.00002,0.99997,0.99999
64,23,10.54773,1.07308,8.99848,0.84389,-0.21882,-0.21565,0.43985,0.99999,0.99999,1.00005
64,24,10.529,1.07912,9.02577,0.7651,-0.27912,-0.29049,0.50232,1.00001,0.99999,1
65,25,10.51085,1.0834,9.04168,0.7651,-0.27912,-0.29049,0.50232,1,1,1
65,0,10.61449,1.0709,8.95407,0.97733,-0.09824,-0.16221,-0.09414,1,1,1
65,1,10.58341,1.0723,8.98314,0.97733,-0.09824,-0.16221,-0.09414,1,1,1
65,2,10.56259,1.08872,9.03608,0.97769,-0.08911,-0.18003,-0.06141,1.00005,1.00004,0.99999
65,3,10.54971,1.09614,9.07079,0.98013,-0.03225,-0.17959,-0.0778,0.99996,0.99995,0.99995
65,4,10.54131,1.09834,9.09337,0.98257,-0.04059,-0.15322,-0.09711,1.00005,1.00001,1
65,5,10.53527,1.10172,9.11456,0.98257,-0.04059,-0.15322,-0.09711,1,1,1
65,6,10.62363,1.06593,8.99475,0.95117,-0.0304,-0.04193,-0.30429,1.00002,1.00001,0.99996
65,7,10.62084,1.06972,9.03995,0.96415,-0.15956,-0.00723,-0.21192,0.99996,1.00004,1.00007
65,8,10.62248,1.07923,9.06898,0.9644,0.00834,-0.01592,-0.26383,1.00002,1.00001,0.99994
65,9,10.62177,1.07907,9.08919,0.96241,0.01061,-0.06748,-0.26288,1.00002,0.99997,0.99997
65,10,10.61922,1.08057,9.11085,0.96241,0.01061,-0.06748,-0.26288,1,1,1
65,11,10.59951,1.07143,8.98621,0.97733,-0.09824,-0.16221,-0.09414,1,1,1
65,12,10.58392,1.08991,9.04228,0.98418,-0.06616,-0.12952,-0.10116,0.99996,1.00001,1.00001
65,13,10.57359,1.0966,9.08321,0.98541,-0.02069,-0.13082,-0.10691,1.00003,1,1.00004
65,14,10.56664,1.09849,9.10968,0.97859,-0.06521,-0.12322,-0.15142,0.99997,1.00001,0.99996
65,15,10.56178,1.10357,9.13354,0.97859,-0.06521,-0.12322,-0.15142,1,1,1
65,16,10.59921,1.08041,8.99817,0.97733,-0.09824,-0.16221,-0.09414,1,1,1
65,17,10.61674,1.07056,8.99218,0.97733,-0.09824,-0.16221,-0.09414,1,1,1
65,18,10.60289,1.08164,9.04291,0.97633,-0.1206,-0.09229,-0.15399,0.99999,1.00004,1.00004
65,19,10.59733,1.09189,9.07994,0.97613,-0.05434,-0.10534,-0.18198,1.00004,0.99993,0.99994
65,20,10.59242,1.09571,9.10565,0.97233,-0.04452,-0.13695,-0.18393,0.99993,1.00003,1.00001
65,21,10.58719,1.10043,9.12888,0.97233,-0.04452,-0.13695,-0.18393,1,1,1
65,22,10.57308,1.06658,8.9794,0.74936,-0.33281,-0.3073,0.48298,1.00002,0.99997,0.99999
65,23,10.54777,1.07311,8.99849,0.84396,-0.21879,-0.21559,0.43975,0.99999,0.99999,1.00005
65,24,10.52905,1.07916,9.02578,0.76525,-0.27894,-0.29034,0.50227,1.00001,0.99999,1
66,25,10.51091,1.08344,9.0417,0.76525,-0.27894,-0.29034,0.50227,1,1,1
66,0,10.61453,1.07092,8.95407,0.97733,-0.09822,-0.16214,-0.09432,1,1,1
66,1,10.58345,1.07233,8.98315,0.97733,-0.09822,-0.16214,-0.09432,1,1,1
66,2,10.56264,1.08875,9.03609,0.97775,-0.08881,-0.17981,-0.06154,1.00005,1.00004,0.99999
66,3,10.54978,1.09615,9.07081,0.98018,-0.03162,-0.17939,-0.07788,0.99996,0.99995,0.99995
66,4,10.54139,1.09832,9.0934,0.98263,-0.0398,-0.15303,-0.09714,1.00005,1.00001,1
66,5,10.53534,1.10167,9.11459,0.98263,-0.0398,-0.15303,-0.09714,1,1,1
66,6,10.62367,1.06595,8.99475,0.95112,-0.03038,-0.04186,-0.30446,1.00002,1.00001,0.99996
66,7,10.62089,1.06973,9.03996,0.96417,-0.15926,-0.00692,-0.21206,0.99996,1.00004,1.00007
66,8,10.62254,1.07922,9.06899,0.96436,0.00854,-0.0156,-0.26401,1.00002,1.00001,0.99994
66,9,10.62184,1.07905,9.0892,0.96238,0.01067,-0.06713,-0.26308,1.00002,0.99997,0.99997
66,10,10.6193,1.08054,9.11086,0.96238,0.01067,-0.06713,-0.26308,1,1,1
66,11,10.59956,1.07146,8.98622,0.97733,-0.09822,-0.16214,-0.09432,1,1,1
66,12,10.58397,1.08994,9.04229,0.9842,-0.06604,-0.12927,-0.10134,0.99996,1.00001,1.00001
66,13,10.57367,1.09661,9.08323,0.98542,-0.02044,-0.1306,-0.10709,1.00003,1,1.00004
66,14,10.56673,1.09849,9.1097,0.97862,-0.06486,-0.12299,-0.15158,0.99997,1.00001,0.99996
66,15,10.56187,1.10355,9.13357,0.97862,-0.06486,-0.12299,-0.15158,1,1,1
66,16,10.59925,1.08043,8.99818,0.97733,-0.09822,-0.16214,-0.09432,1,1,1
66,17,10.61678,1.07058,8.99218,0.97733,-0.09822,-0.16214,-0.09432,1,1,1
66,18,10.60294,1.08166,9.04291,0.97635,-0.12036,-0.09213,-0.15414,0.99999,1.00004,1.00004
66,19,10.5974,1.09189,9.07996,0.97614,-0.05408,-0.10517,-0.18213,1.00004,0.99993,0.99994
66,20,10.59249,1.0957,9.10567,0.97234,-0.04421,-0.1368,-0.1841,0.99993,1.00003,1.00001
66,21,10.58726,1.1004,9.12891,0.97234,-0.04421,-0.1368,-0.1841,1,1,1
66,22,10.57312,1.06661,8.97941,0.74945,-0.33276,-0.30724,0.4829,1.00002,0.99997,0.99999
66,23,10.54781,1.07315,8.9985,0.84404,-0.21873,-0.21554,0.43965,0.99999,0.99999,1.00005
66,24,10.52909,1.0792,9.0258,0.76541,-0.27873,-0.29019,0.50223,1.00001,0.99999,1
67,25,10.51096,1.08348,9.04173,0.76541,-0.27873,-0.29019,0.50223,1,1,1
67,0,10.61447,1.07092,8.95405,0.97731,-0.09818,-0.1622,-0.0944,1,1,1
67,1,10.58338,1.07233,8.98312,0.97731,-0.09818,-0.1622,-0.0944,1,1,1
67,2,10.56257,1.08875,9.03606,0.97778,-0.08858,-0.17972,-0.06159,1.00005,1.00004,0.99999
67,3,10.54971,1.09613,9.07079,0.98021,-0.03114,-0.17932,-0.07789,0.99996,0.99995,0.99995
67,4,10.54132,1.09828,9.09338,0.98267,-0.03919,-0.15296,-0.09711,1.00005,1.00001,1
67,5,10.53528,1.10161,9.11458,0.98267,-0.03919,-0.15296,-0.09711,1,1,1
67,6,10.6236,1.06594,8.99473,0.9511,-0.03032,-0.04192,-0.30453,1.00002,1.00001,0.99996
67,7,10.62081,1.06973,9.03994,0.96421,-0.15892,-0.00676,-0.21211,0.99996,1.00004,1.00007
67,8,10.62248,1.07919,9.06897,0.96434,0.00884,-0.01542,-0.26408,1.00002,1.00001,0.99994
67,9,10.62178,1.07901,9.08918,0.96237,0.01082,-0.06691,-0.26317,1.00002,0.99997,0.99997
67,10,10.61925,1.08049,9.11085,0.96237,0.01082,-0.06691,-0.26317,1,1,1
67,11,10.59949,1.07146,8.98619,0.97731,-0.09818,-0.1622,-0.0944,1,1,1
67,12,10.5839,1.08994,9.04226,0.98421,-0.06598,-0.12915,-0.10143,0.99996,1.00001,1.00001
67,13,10.57361,1.09661,9.0832,0.98543,-0.02025,-0.13049,-0.10717,1.00003,1,1.00004
67,14,10.56667,1.09847,9.10967,0.97864,-0.06455,-0.1229,-0.15165,0.99997,1.00001,0.99996
67,15,10.56182,1.10352,9.13355,0.97864,-0.06455,-0.1229,-0.15165,1,1,1
67,16,10.59919,1.08043,8.99816,0.97731,-0.09818,-0.1622,-0.0944,1,1,1
67,17,10.61672,1.07058,8.99216,0.97731,-0.09818,-0.1622,-0.0944,1,1,1
67,18,10.60287,1.08166,9.04289,0.97638,-0.12012,-0.09211,-0.1542,0.99999,1.00004,1.00004
67,19,10.59732,1.09187,9.07994,0.97614,-0.05381,-0.10515,-0.18219,1.00004,0.99993,0.99994
67,20,10.59241,1.09566,9.10565,0.97234,-0.04388,-0.1368,-0.18416,0.99993,1.00003,1.00001
67,21,10.58718,1.10034,9.12889,0.97234,-0.04388,-0.1368,-0.18416,1,1,1
67,22,10.57306,1.06661,8.97938,0.74946,-0.33277,-0.30731,0.48284,1.00002,0.99997,0.99999
67,23,10.54774,1.07315,8.99847,0.84406,-0.2187,-0.2156,0.43961,0.99999,0.99999,1.00005
67,24,10.52903,1.0792,9.02577,0.76549,-0.27855,-0.29016,0.50223,1.00001,0.99999,1
68,25,10.5109,1.08347,9.04171,0.76549,-0.27855,-0.29016,0.50223,1,1,1
68,0,10.61441,1.07092,8.95402,0.9773,-0.09812,-0.16227,-0.09446,1,1,1
68,1,10.58332,1.07233,8.98309,0.9773,-0.09812,-0.16227,-0.09446,1,1,1
68,2,10.5625,1.08875,9.03603,0.97781,-0.08837,-0.17964,-0.06163,1.00005,1.00004,0.99999
68,3,10.54964,1.09611,9.07076,0.98023,-0.0307,-0.17925,-0.07789,0.99996,0.99995,0.99995
68,4,10.54126,1.09824,9.09336,0.9827,-0.03865,-0.1529,-0.09709,1.00005,1.00001,1
68,5,10.53521,1.10154,9.11456,0.9827,-0.03865,-0.1529,-0.09709,1,1,1
68,6,10.62353,1.06594,8.99471,0.95108,-0.03024,-0.04197,-0.30458,1.00002,1.00001,0.99996
68,7,10.62074,1.06972,9.03991,0.96426,-0.15858,-0.00662,-0.21215,0.99996,1.00004,1.00007
68,8,10.62241,1.07916,9.06896,0.96432,0.00912,-0.01525,-0.26413,1.00002,1.00001,0.99994
68,9,10.62171,1.07896,9.08917,0.96236,0.01096,-0.0667,-0.26324,1.00002,0.99997,0.99997
68,10,10.61919,1.08044,9.11083,0.96236,0.01096,-0.0667,-0.26324,1,1,1
68,11,10.59943,1.07145,8.98616,0.9773,-0.09812,-0.16227,-0.09446,1,1,1
68,12,10.58383,1.08993,9.04223,0.98422,-0.06592,-0.12905,-0.10151,0.99996,1.00001,1.00001
68,13,10.57354,1.09659,9.08318,0.98544,-0.02007,-0.13041,-0.10723,1.00003,1,1.00004
68,14,10.56661,1.09845,9.10965,0.97866,-0.06427,-0.12281,-0.15171,0.99997,1.00001,0.99996
68,15,10.56176,1.10348,9.13353,0.97866,-0.06427,-0.12281,-0.15171,1,1,1
68,16,10.59912,1.08043,8.99813,0.9773,-0.09812,-0.16227,-0.09446,1,1,1
68,17,10.61665,1.07058,8.99213,0.9773,-0.09812,-0.16227,-0.09446,1,1,1
68,18,10.60279,1.08165,9.04286,0.9764,-0.11989,-0.09209,-0.15425,0.99999,1.00004,1.00004
68,19,10.59725,1.09184,9.07991,0.97615,-0.05355,-0.10514,-0.18224,1.00004,0.99993,0.99994
68,20,10.59233,1.09562,9.10563,0.97235,-0.04356,-0.13679,-0.18421,0.99993,1.00003,1.00001
68,21,10.5871,1.10029,9.12887,0.97235,-0.04356,-0.13679,-0.18421,1,1,1
68,22,10.57299,1.06662,8.97935,0.74947,-0.33275,-0.30739,0.48279,1.00002,0.99997,0.99999
68,23,10.54768,1.07315,8.99843,0.84407,-0.21864,-0.21567,0.43958,0.99999,0.99999,1.00005
68,24,10.52896,1.07919,9.02573,0.76557,-0.27836,-0.29014,0.50224,1.00001,0.99999,1
69,25,10.51083,1.08346,9.04168,0.76557,-0.27836,-0.29014,0.50224,1,1,1
69,0,10.61435,1.07092,8.954,0.97729,-0.09805,-0.16234,-0.09452,1,1,1
69,1,10.58325,1.07233,8.98306,0.97729,-0.09805,-0.16234,-0.09452,1,1,1
69,2,10.56242,1.08874,9.036,0.97784,-0.08816,-0.17957,-0.06167,1.00005,1.00004,0.99999
69,3,10.54957,1.09609,9.07073,0.98026,-0.03028,-0.1792,-0.0779,0.99996,0.99995,0.99995
69,4,10.54118,1.0982,9.09333,0.98273,-0.03812,-0.15284,-0.09706,1.00005,1.00001,1
69,5,10.53514,1.10148,9.11453,0.98273,-0.03812,-0.15284,-0.09706,1,1,1
69,6,10.62346,1.06593,8.99468,0.95107,-0.03014,-0.04203,-0.30462,1.00002,1.00001,0.99996
69,7,10.62066,1.0697,9.03989,0.96431,-0.15822,-0.00647,-0.21218,0.99996,1.00004,1.00007
69,8,10.62233,1.07912,9.06894,0.96431,0.00942,-0.01507,-0.26417,1.00002,1.00001,0.99994
69,9,10.62164,1.07891,9.08915,0.96236,0.01109,-0.06648,-0.2633,1.00002,0.99997,0.99997
69,10,10.61913,1.08038,9.11081,0.96236,0.01109,-0.06648,-0.2633,1,1,1
69,11,10.59936,1.07145,8.98614,0.97729,-0.09805,-0.16234,-0.09452,1,1,1
69,12,10.58375,1.08992,9.04221,0.98423,-0.06586,-0.12894,-0.10158,0.99996,1.00001,1.00001
69,13,10.57347,1.09658,9.08315,0.98545,-0.01989,-0.13032,-0.10729,1.00003,1,1.00004
69,14,10.56655,1.09842,9.10963,0.97868,-0.06399,-0.12274,-0.15176,0.99997,1.00001,0.99996
69,15,10.5617,1.10344,9.13351,0.97868,-0.06399,-0.12274,-0.15176,1,1,1
69,16,10.59905,1.08042,8.9981,0.97729,-0.09805,-0.16234,-0.09452,1,1,1
69,17,10.61658,1.07057,8.99211,0.97729,-0.09805,-0.16234,-0.09452,1,1,1
69,18,10.60272,1.08164,9.04284,0.97642,-0.11965,-0.09208,-0.15428,0.99999,1.00004,1.00004
69,19,10.59717,1.09181,9.07989,0.97616,-0.05329,-0.10513,-0.18228,1.00004,0.99993,0.99994
69,20,10.59225,1.09558,9.10562,0.97235,-0.04323,-0.13679,-0.18425,0.99993,1.00003,1.00001
69,21,10.58702,1.10023,9.12886,0.97235,-0.04323,-0.13679,-0.18425,1,1,1
69,22,10.57292,1.06661,8.97932,0.74947,-0.33272,-0.30749,0.48274,1.00002,0.99997,0.99999
69,23,10.5476,1.07315,8.9984,0.84408,-0.21857,-0.21575,0.43956,0.99999,0.99999,1.00005
69,24,10.52888,1.07918,9.0257,0.76564,-0.27815,-0.29014,0.50225,1.00001,0.99999,1
70,25,10.51076,1.08344,9.04165,0.76564,-0.27815,-0.29014,0.50225,1,1,1
70,0,10.61428,1.07092,8.95397,0.97728,-0.09795,-0.16242,-0.09456,1,1,1
70,1,10.58318,1.07233,8.98303,0.97728,-0.09795,-0.16242,-0.09456,1,1,1
70,2,10.56234,1.08873,9.03597,0.97788,-0.08794,-0.17949,-0.0617,1.00005,1.00004,0.99999
70,3,10.54949,1.09606,9.07071,0.98028,-0.02985,-0.17913,-0.07789,0.99996,0.99995,0.99995
70,4,10.54111,1.09815,9.09331,0.98277,-0.03759,-0.15278,-0.09702,1.00005,1.00001,1
70,5,10.53507,1.1014,9.11451,0.98277,-0.03759,-0.15278,-0.09702,1,1,1
70,6,10.62339,1.06592,8.99466,0.95106,-0.03003,-0.04209,-0.30464,1.00002,1.00001,0.99996
70,7,10.62058,1.06969,9.03986,0.96438,-0.15784,-0.00631,-0.21219,0.99996,1.00004,1.00007
70,8,10.62225,1.07908,9.06892,0.96431,0.00973,-0.01488,-0.26419,1.00002,1.00001,0.99994
70,9,10.62157,1.07886,9.08913,0.96236,0.01124,-0.06624,-0.26335,1.00002,0.99997,0.99997
70,10,10.61906,1.08032,9.1108,0.96236,0.01124,-0.06624,-0.26335,1,1,1
70,11,10.59928,1.07144,8.98611,0.97728,-0.09795,-0.16242,-0.09456,1,1,1
70,12,10.58367,1.0899,9.04218,0.98425,-0.06581,-0.12883,-0.10163,0.99996,1.00001,1.00001
70,13,10.5734,1.09656,9.08313,0.98546,-0.0197,-0.13023,-0.10733,1.00003,1,1.00004
70,14,10.56648,1.09839,9.10961,0.9787,-0.06369,-0.12265,-0.15179,0.99997,1.00001,0.99996
70,15,10.56163,1.1034,9.13349,0.9787,-0.06369,-0.12265,-0.15179,1,1,1
70,16,10.59897,1.08041,8.99808,0.97728,-0.09795,-0.16242,-0.09456,1,1,1
70,17,10.6165,1.07056,8.99208,0.97728,-0.09795,-0.16242,-0.09456,1,1,1
70,18,10.60263,1.08162,9.04281,0.97645,-0.11939,-0.09206,-0.15431,0.99999,1.00004,1.00004
70,19,10.59708,1.09178,9.07987,0.97617,-0.053,-0.10511,-0.1823,1.00004,0.99993,0.99994
70,20,10.59217,1.09553,9.1056,0.97237,-0.04289,-0.13679,-0.18428,0.99993,1.00003,1.00001
70,21,10.58693,1.10017,9.12884,0.97237,-0.04289,-0.13679,-0.18428,1,1,1
70,22,10.57285,1.06661,8.97929,0.74947,-0.33268,-0.30761,0.4827,1.00002,0.99997,0.99999
70,23,10.54753,1.07314,8.99836,0.84408,-0.21847,-0.21585,0.43955,0.99999,0.99999,1.00005
70,24,10.52881,1.07916,9.02566,0.76571,-0.2779,-0.29014,0.50227,1.00001,0.99999,1
71,25,10.51069,1.08342,9.04162,0.76571,-0.2779,-0.29014,0.50227,1,1,1
71,0,10.61434,1.07085,8.9541,0.97729,-0.09791,-0.16245,-0.09444,1,1,1
71,1,10.58323,1.07225,8.98315,0.97729,-0.09791,-0.16245,-0.09444,1,1,1
71,2,10.56239,1.08865,9.03609,0.97791,-0.08783,-0.17942,-0.06157,1.00005,1.00004,0.99999
71,3,10.54955,1.09597,9.07084,0.98032,-0.02954,-0.17907,-0.07773,0.99996,0.99995,0.99995
71,4,10.54116,1.09804,9.09344,0.98281,-0.03718,-0.15272,-0.09683,1.00005,1.00001,1
71,5,10.53512,1.10127,9.11465,0.98281,-0.03718,-0.15272,-0.09683,1,1,1
71,6,10.62344,1.06586,8.99479,0.9511,-0.03,-0.0421,-0.30452,1.00002,1.00001,0.99996
71,7,10.62063,1.06962,9.03999,0.96445,-0.15758,-0.00612,-0.21205,0.99996,1.00004,1.00007
71,8,10.62232,1.07899,9.06906,0.96434,0.01001,-0.01466,-0.26408,1.00002,1.00001,0.99994
71,9,10.62164,1.07876,9.08927,0.9624,0.01141,-0.06599,-0.26325,1.00002,0.99997,0.99997
71,10,10.61914,1.08021,9.11093,0.9624,0.01141,-0.06599,-0.26325,1,1,1
71,11,10.59934,1.07137,8.98624,0.97729,-0.09791,-0.16245,-0.09444,1,1,1
71,12,10.58372,1.08982,9.04231,0.98427,-0.06581,-0.12872,-0.10153,0.99996,1.00001,1.00001
71,13,10.57346,1.09648,9.08326,0.98549,-0.01958,-0.13012,-0.10722,1.00003,1,1.00004
71,14,10.56654,1.0983,9.10974,0.97875,-0.06346,-0.12256,-0.15167,0.99997,1.00001,0.99996
71,15,10.56169,1.1033,9.13363,0.97875,-0.06346,-0.12256,-0.15167,1,1,1
71,16,10.59903,1.08034,8.9982,0.97729,-0.09791,-0.16245,-0.09444,1,1,1
71,17,10.61656,1.07049,8.99221,0.97729,-0.09791,-0.16245,-0.09444,1,1,1
71,18,10.60269,1.08155,9.04294,0.97649,-0.11925,-0.09202,-0.15418,0.99999,1.00004,1.00004
71,19,10.59714,1.09169,9.08001,0.97621,-0.05282,-0.10506,-0.18217,1.00004,0.99993,0.99994
71,20,10.59222,1.09543,9.10573,0.97241,-0.04262,-0.13675,-0.18415,0.99993,1.00003,1.00001
71,21,10.58698,1.10006,9.12898,0.97241,-0.04262,-0.13675,-0.18415,1,1,1
71,22,10.57291,1.06653,8.97941,0.74939,-0.33262,-0.30773,0.48279,1.00002,0.99997,0.99999
71,23,10.54758,1.07305,8.99849,0.84401,-0.21838,-0.21593,0.43968,0.99999,0.99999,1.00005
71,24,10.52886,1.07906,9.02579,0.76569,-0.27766,-0.29016,0.50242,1.00001,0.99999,1
72,25,10.51074,1.08331,9.04175,0.76569,-0.27766,-0.29016,0.50242,1,1,1
72,0,10.6144,1.07078,8.95424,0.97731,-0.09786,-0.16248,-0.0943,1,1,1
72,1,10.58329,1.07217,8.98329,0.97731,-0.09786,-0.16248,-0.0943,1,1,1
72,2,10.56244,1.08856,9.03622,0.97794,-0.08772,-0.17936,-0.06142,1.00005,1.00004,0.99999
72,3,10.5496,1.09587,9.07097,0.98035,-0.02925,-0.17901,-0.07755,0.99996,0.99995,0.99995
72,4,10.54122,1.09793,9.09358,0.98285,-0.03681,-0.15267,-0.09663,1.00005,1.00001,1
72,5,10.53518,1.10114,9.11479,0.98285,-0.03681,-0.15267,-0.09663,1,1,1
72,6,10.6235,1.06579,8.99492,0.95115,-0.02996,-0.04212,-0.30438,1.00002,1.00001,0.99996
72,7,10.62069,1.06954,9.04013,0.96453,-0.15731,-0.00593,-0.21188,0.99996,1.00004,1.00007
72,8,10.62238,1.0789,9.0692,0.96438,0.01029,-0.01444,-0.26394,1.00002,1.00001,0.99994
72,9,10.62171,1.07866,9.0894,0.96245,0.01157,-0.06573,-0.26314,1.00002,0.99997,0.99997
72,10,10.61921,1.08009,9.11107,0.96245,0.01157,-0.06573,-0.26314,1,1,1
72,11,10.5994,1.0713,8.98637,0.97731,-0.09786,-0.16248,-0.0943,1,1,1
72,12,10.58377,1.08974,9.04244,0.9843,-0.06582,-0.12861,-0.1014,0.99996,1.00001,1.00001
72,13,10.57352,1.09639,9.0834,0.98552,-0.01947,-0.13002,-0.10708,1.00003,1,1.00004
72,14,10.5666,1.09821,9.10988,0.97879,-0.06324,-0.12248,-0.15153,0.99997,1.00001,0.99996
72,15,10.56176,1.10319,9.13377,0.97879,-0.06324,-0.12248,-0.15153,1,1,1
72,16,10.59908,1.08026,8.99834,0.97731,-0.09786,-0.16248,-0.0943,1,1,1
72,17,10.61662,1.07042,8.99235,0.97731,-0.09786,-0.16248,-0.0943,1,1,1
72,18,10.60274,1.08147,9.04307,0.97654,-0.11912,-0.09197,-0.15402,0.99999,1.00004,1.00004
72,19,10.59719,1.0916,9.08014,0.97625,-0.05264,-0.10501,-0.18202,1.00004,0.99993,0.99994
72,20,10.59227,1.09533,9.10587,0.97245,-0.04236,-0.13671,-0.184,0.99993,1.00003,1.00001
72,21,10.58703,1.09994,9.12912,0.97245,-0.04236,-0.13671,-0.184,1,1,1
72,22,10.57297,1.06645,8.97954,0.7493,-0.33254,-0.30786,0.48289,1.00002,0.99997,0.99999
72,23,10.54764,1.07296,8.99862,0.84394,-0.21828,-0.21603,0.43983,0.99999,0.99999,1.00005
72,24,10.52891,1.07896,9.02592,0.76566,-0.27742,-0.29018,0.50259,1.00001,0.99999,1
73,25,10.5108,1.08319,9.04189,0.76566,-0.27742,-0.29018,0.50259,1,1,1
73,0,10.61438,1.07083,8.95424,0.97731,-0.09793,-0.1625,-0.09421,1,1,1
73,1,10.58327,1.07222,8.98329,0.97731,-0.09793,-0.1625,-0.09421,1,1,1
73,2,10.56242,1.08861,9.03622,0.97796,-0.08774,-0.17928,-0.06133,1.00005,1.00004,0.99999
73,3,10.54958,1.09592,9.07097,0.98038,-0.02909,-0.17894,-0.07743,0.99996,0.99995,0.99995
73,4,10.5412,1.09797,9.09358,0.98288,-0.03657,-0.15261,-0.09649,1.00005,1.00001,1
73,5,10.53516,1.10117,9.11479,0.98288,-0.03657,-0.15261,-0.09649,1,1,1
73,6,10.62348,1.06585,8.99492,0.95117,-0.03004,-0.04215,-0.3043,1.00002,1.00001,0.99996
73,7,10.62067,1.06961,9.04013,0.96458,-0.15718,-0.00574,-0.21178,0.99996,1.00004,1.00007
73,8,10.62236,1.07896,9.0692,0.96439,0.01047,-0.01424,-0.26388,1.00002,1.00001,0.99994
73,9,10.6217,1.0787,9.08941,0.96248,0.01164,-0.0655,-0.26308,1.00002,0.99997,0.99997
73,10,10.61921,1.08013,9.11108,0.96248,0.01164,-0.0655,-0.26308,1,1,1
73,11,10.59938,1.07135,8.98637,0.97731,-0.09793,-0.1625,-0.09421,1,1,1
73,12,10.58374,1.0898,9.04244,0.98432,-0.06592,-0.12848,-0.10133,0.99996,1.00001,1.00001
73,13,10.5735,1.09646,9.08339,0.98554,-0.01948,-0.1299,-0.10701,1.00003,1,1.00004
73,14,10.56659,1.09827,9.10988,0.97883,-0.06314,-0.12239,-0.15144,0.99997,1.00001,0.99996
73,15,10.56175,1.10325,9.13377,0.97883,-0.06314,-0.12239,-0.15144,1,1,1
73,16,10.59906,1.08032,8.99834,0.97731,-0.09793,-0.1625,-0.09421,1,1,1
73,17,10.6166,1.07048,8.99235,0.97731,-0.09793,-0.1625,-0.09421,1,1,1
73,18,10.60271,1.08153,9.04307,0.97656,-0.11908,-0.09191,-0.15393,0.99999,1.00004,1.00004
73,19,10.59717,1.09166,9.08014,0.97628,-0.05255,-0.10495,-0.18192,1.00004,0.99993,0.99994
73,20,10.59225,1.09538,9.10587,0.97248,-0.04217,-0.13667,-0.1839,0.99993,1.00003,1.00001
73,21,10.58701,1.09999,9.12912,0.97248,-0.04217,-0.13667,-0.1839,1,1,1
73,22,10.57295,1.0665,8.97954,0.74922,-0.33256,-0.30788,0.48299,1.00002,0.99997,0.99999
73,23,10.54761,1.073,8.99862,0.84387,-0.21832,-0.21604,0.43993,0.99999,0.99999,1.00005
73,24,10.52888,1.079,9.02591,0.76563,-0.27733,-0.29013,0.50272,1.00001,0.99999,1
74,25,10.51077,1.08323,9.04189,0.76563,-0.27733,-0.29013,0.50272,1,1,1
74,0,10.61435,1.07089,8.95424,0.97731,-0.09799,-0.16252,-0.09411,1,1,1
74,1,10.58324,1.07227,8.98329,0.97731,-0.09799,-0.16252,-0.09411,1,1,1
74,2,10.56239,1.08867,9.03622,0.97797,-0.08779,-0.17922,-0.06123,1.00005,1.00004,0.99999
74,3,10.54956,1.09598,9.07097,0.9804,-0.02898,-0.17889,-0.0773,0.99996,0.99995,0.99995
74,4,10.54118,1.09802,9.09358,0.98291,-0.0364,-0.15256,-0.09635,1.00005,1.00001,1
74,5,10.53514,1.10122,9.11479,0.98291,-0.0364,-0.15256,-0.09635,1,1,1
74,6,10.62346,1.06591,8.99492,0.95119,-0.03011,-0.04218,-0.30421,1.00002,1.00001,0.99996
74,7,10.62064,1.06968,9.04013,0.96462,-0.15708,-0.00556,-0.21168,0.99996,1.00004,1.00007
74,8,10.62235,1.07902,9.0692,0.96442,0.01062,-0.01405,-0.2638,1.00002,1.00001,0.99994
74,9,10.62169,1.07875,9.08941,0.96251,0.0117,-0.06529,-0.26302,1.00002,0.99997,0.99997
74,10,10.61921,1.08018,9.11108,0.96251,0.0117,-0.06529,-0.26302,1,1,1
74,11,10.59935,1.0714,8.98637,0.97731,-0.09799,-0.16252,-0.09411,1,1,1
74,12,10.58371,1.08986,9.04243,0.98433,-0.06604,-0.12837,-0.10125,0.99996,1.00001,1.00001
