FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2382,Joint,Joint_51,10.30233,1.1313,9.1426,0.86413,-0.13098,0.05157,-0.48319,1,1,1
2382,Object,TeaCup,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
2382,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
2382,Object,Tennis,10.5488,1.10691,9.21678,-0.06518,-0.442,-0.26673,0.85396,1,1,1
2383,Joint,Joint_0,10.66047,1.09627,9.09731,0.87678,-0.16622,-0.07184,-0.44549,1,1,1
2383,Joint,Joint_1,10.64115,1.11618,9.13034,0.87678,-0.16622,-0.07184,-0.44549,1,1,1
2383,Joint,Joint_2,10.64283,1.14398,9.18178,0.90692,0.0498,-0.15438,-0.38882,1.00005,1.00004,0.99999
2383,Joint,Joint_3,10.63081,1.1451,9.21753,0.86376,0.2514,-0.23302,-0.36936,0.99996,0.99995,0.99995
2383,Joint,Joint_4,10.61658,1.13876,9.23603,0.83509,0.345,-0.24162,-0.35385,1.00005,1.00001,1
2383,Joint,Joint_5,10.60279,1.13004,9.25119,0.83509,0.345,-0.24162,-0.35385,1,1,1
2383,Joint,Joint_6,10.66724,1.08586,9.13739,0.76965,-0.06745,0.01094,-0.63479,1.00002,1.00001,0.99996
2383,Joint,Joint_7,10.67189,1.08995,9.18238,0.82261,-0.03325,0.07555,-0.56258,0.99996,1.00004,1.00007
2383,Joint,Joint_8,10.67683,1.08902,9.21252,0.76544,0.19239,-0.04836,-0.61217,1.00002,1.00001,0.99994
2383,Joint,Joint_9,10.67058,1.08427,9.23114,0.74511,0.22219,-0.13432,-0.61433,1.00002,0.99997,0.99997
2383,Joint,Joint_10,10.66124,1.08106,9.25063,0.74511,0.22219,-0.13432,-0.61433,1,1,1
2383,Joint,Joint_11,10.65324,1.10495,9.13202,0.87678,-0.16622,-0.07184,-0.44549,1,1,1
2383,Joint,Joint_12,10.65952,1.13001,9.18633,0.88542,-0.03237,-0.0301,-0.46268,0.99996,1.00001,1.00001
2383,Joint,Joint_13,10.65852,1.13365,9.22887,0.8515,0.22423,-0.16135,-0.44569,1.00003,1,1.00004
2383,Joint,Joint_14,10.64551,1.12713,9.2521,0.80052,0.31194,-0.19465,-0.47325,0.99997,1.00001,0.99996
2383,Joint,Joint_15,10.6313,1.11943,9.271,0.80052,0.31194,-0.19465,-0.47325,1,1,1
2383,Joint,Joint_16,10.65999,1.11314,9.14182,0.87678,-0.16622,-0.07184,-0.44549,1,1,1
2383,Joint,Joint_17,10.66526,1.094,9.13509,0.87678,-0.16622,-0.07184,-0.44549,1,1,1
2383,Joint,Joint_18,10.66749,1.11092,9.186,0.85991,-0.06352,0.0256,-0.50584,0.99999,1.00004,1.00004
2383,Joint,Joint_19,10.67169,1.11416,9.22443,0.82076,0.18481,-0.13103,-0.52443,1.00004,0.99993,0.99994
2383,Joint,Joint_20,10.66088,1.10977,9.24816,0.77976,0.27593,-0.22054,-0.51691,0.99993,1.00003,1.00001
