FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
321,Joint,Joint_50,10.41074,1.17413,9.05596,-0.80893,0.28819,-0.40499,0.31394,0.99999,0.99996,1
321,Joint,Joint_51,10.4305,1.18025,9.06754,-0.80893,0.28819,-0.40499,0.31394,1,1,1
321,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
322,Joint,Joint_0,10.64773,1.15905,9.08319,0.86852,-0.14899,-0.13194,-0.45395,1,1,1
322,Joint,Joint_1,10.62521,1.17616,9.11411,0.86852,-0.14899,-0.13194,-0.45395,1,1,1
322,Joint,Joint_2,10.62067,1.20722,9.16104,0.84875,0.30907,-0.27456,-0.32973,1.00005,1.00004,0.99999
322,Joint,Joint_3,10.5962,1.19466,9.18508,0.70502,0.5597,-0.35463,-0.25283,0.99996,0.99995,0.99995
322,Joint,Joint_4,10.57788,1.18039,9.18794,0.66041,0.62807,-0.34746,-0.22057,1.00005,1.00001,1
322,Joint,Joint_5,10.56207,1.16573,9.1883,0.66041,0.62807,-0.34746,-0.22057,1,1,1
322,Joint,Joint_6,10.64939,1.14995,9.12275,0.76802,-0.0373,-0.04499,-0.63775,1.00002,1.00001,0.99996
322,Joint,Joint_7,10.64844,1.15499,9.16641,0.7268,0.3634,-0.32959,-0.4807,0.99996,1.00004,1.00007
322,Joint,Joint_8,10.62393,1.14874,9.18176,0.62327,0.53405,-0.37291,-0.43274,1.00002,1.00001,0.99994
322,Joint,Joint_9,10.60579,1.14203,9.18472,0.53749,0.58169,-0.45189,-0.41053,1.00002,0.99997,0.99997
322,Joint,Joint_10,10.58529,1.13687,9.18409,0.53749,0.58169,-0.45189,-0.41053,1,1,1
322,Joint,Joint_11,10.63738,1.16586,9.11732,0.86852,-0.14899,-0.13194,-0.45395,1,1,1
322,Joint,Joint_12,10.63614,1.19384,9.16775,0.80514,0.35948,-0.3071,-0.35805,0.99996,1.00001,1.00001
322,Joint,Joint_13,10.60505,1.179,9.19061,0.67155,0.57063,-0.38804,-0.26986,1.00003,1,1.00004
322,Joint,Joint_14,10.58305,1.16422,9.19188,0.62692,0.62196,-0.37429,-0.28292,0.99997,1.00001,0.99996
322,Joint,Joint_15,10.56334,1.15039,9.1917,0.62692,0.62196,-0.37429,-0.28292,1,1,1
322,Joint,Joint_16,10.64194,1.17644,9.12547,0.86852,-0.14899,-0.13194,-0.45395,1,1,1
322,Joint,Joint_17,10.64778,1.15776,9.1201,0.86852,-0.14899,-0.13194,-0.45395,1,1,1
322,Joint,Joint_18,10.64381,1.17537,9.16886,0.77319,0.38031,-0.31268,-0.39971,0.99999,1.00004,1.00004
322,Joint,Joint_19,10.61423,1.16267,9.18821,0.65689,0.54672,-0.37944,-0.35443,1.00004,0.99993,0.99994
322,Joint,Joint_20,10.59155,1.15117,9.19113,0.56424,0.62133,-0.436,-0.32479,0.99993,1.00003,1.00001
322,Joint,Joint_21,10.5704,1.14118,9.18911,0.56424,0.62133,-0.436,-0.32479,1,1,1
322,Joint,Joint_22,10.61351,1.174,9.11388,0.81336,-0.17984,-0.31762,0.45301,1.00002,0.99997,0.99999
322,Joint,Joint_23,10.59223,1.17415,9.13685,0.88269,-0.01159,-0.19207,0.42877,0.99999,0.99999,1.00005
322,Joint,Joint_24,10.58087,1.16945,9.16699,0.82603,-0.06182,-0.27816,0.4863,1.00001,0.99999,1
322,Joint,Joint_25,10.56804,1.16652,9.18672,0.82603,-0.06182,-0.27816,0.4863,1,1,1
322,Joint,Joint_26,10.33115,1.13778,8.98985,-0.83881,0.13522,-0.10103,-0.51759,1,1,1
322,Joint,Joint_27,10.35021,1.15918,9.02018,-0.83881,0.13522,-0.10103,-0.51759,1,1,1
322,Joint,Joint_28,10.35025,1.18449,9.07088,-0.86434,0.06089,-0.01454,-0.49899,1.00005,1.00004,0.99999
322,Joint,Joint_29,10.34895,1.18886,9.10712,-0.84895,-0.08627,-0.09696,-0.5123,0.99996,0.99995,0.99995
322,Joint,Joint_30,10.35487,1.18776,9.12974,-0.83293,-0.16708,-0.11458,-0.51496,1.00005,1.00001,1
322,Joint,Joint_31,10.36176,1.18446,9.14991,-0.83293,-0.16708,-0.11458,-0.51496,1,1,1
322,Joint,Joint_32,10.33041,1.12615,9.02876,-0.7215,0.02198,-0.01755,-0.69184,1.00002,1.00001,0.99996
322,Joint,Joint_33,10.33019,1.12861,9.07266,-0.78129,0.00216,-0.0551,-0.62173,0.99996,1.00004,1.00007
322,Joint,Joint_34,10.33266,1.13074,9.10207,-0.74062,-0.14274,-0.12159,-0.64523,1.00002,1.00001,0.99994
322,Joint,Joint_35,10.33978,1.12968,9.12025,-0.72915,-0.13529,-0.1793,-0.64644,1.00002,0.99997,0.99997
322,Joint,Joint_36,10.34797,1.13079,9.13972,-0.72915,-0.13529,-0.1793,-0.64644,1,1,1
322,Joint,Joint_37,10.34051,1.14666,9.02268,-0.83881,0.13522,-0.10103,-0.51759,1,1,1
322,Joint,Joint_38,10.3368,1.16866,9.07651,-0.84625,-0.02556,-0.07479,-0.52689,0.99996,1.00001,1.00001
322,Joint,Joint_39,10.34314,1.17013,9.11733,-0.828,-0.14688,-0.14566,-0.52117,1.00003,1,1.00004
322,Joint,Joint_40,10.35361,1.16771,9.1416,-0.80149,-0.16514,-0.14643,-0.55579,0.99997,1.00001,0.99996
322,Joint,Joint_41,10.36264,1.16534,9.16378,-0.80149,-0.16514,-0.14643,-0.55579,1,1,1
322,Joint,Joint_42,10.33397,1.15322,9.03318,-0.83881,0.13522,-0.10103,-0.51759,1,1,1
322,Joint,Joint_43,10.33092,1.13426,9.02661,-0.83881,0.13522,-0.10103,-0.51759,1,1,1
322,Joint,Joint_44,10.33183,1.14926,9.07638,-0.82244,-0.01429,-0.07168,-0.56414,0.99999,1.00004,1.00004
322,Joint,Joint_45,10.33687,1.15141,9.11354,-0.79344,-0.11643,-0.1403,-0.58071,1.00004,0.99993,0.99994
322,Joint,Joint_46,10.34603,1.15085,9.13743,-0.77635,-0.14697,-0.19688,-0.58045,0.99993,0.99997,1.00001
322,Joint,Joint_47,10.35582,1.15106,9.15877,-0.77635,-0.14697,-0.19688,-0.58045,1,1.00006,1
322,Joint,Joint_48,10.36163,1.1619,9.0181,-0.8145,0.27513,-0.40183,0.31532,1.00002,1.00003,0.99998
322,Joint,Joint_49,10.38756,1.168,9.03456,-0.87759,0.21029,-0.34949,0.25194,0.99999,1,0.99996
322,Joint,Joint_50,10.41097,1.17428,9.05627,-0.80932,0.28875,-0.40661,0.31031,0.99999,0.99996,1
322,Joint,Joint_51,10.43076,1.18048,9.06777,-0.80932,0.28875,-0.40661,0.31031,1,1,1
322,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
323,Joint,Joint_0,10.64775,1.15901,9.0824,0.86847,-0.14834,-0.13312,-0.4539,1,1,1
323,Joint,Joint_1,10.62514,1.17611,9.11325,0.86847,-0.14834,-0.13312,-0.4539,1,1,1
323,Joint,Joint_2,10.62046,1.20716,9.16017,0.84912,0.3077,-0.27535,-0.32939,1.00005,1.00004,0.99999
323,Joint,Joint_3,10.59598,1.1947,9.18424,0.70543,0.55899,-0.35548,-0.25204,0.99996,0.99995,0.99995
323,Joint,Joint_4,10.57764,1.18043,9.18711,0.66071,0.62762,-0.34831,-0.21962,1.00005,1.00001,1
323,Joint,Joint_5,10.56183,1.16577,9.18747,0.66071,0.62762,-0.34831,-0.21962,1,1,1
323,Joint,Joint_6,10.64931,1.14991,9.12195,0.76814,-0.03643,-0.046,-0.63758,1.00002,1.00001,0.99996
323,Joint,Joint_7,10.64825,1.15495,9.16561,0.72665,0.36384,-0.33035,-0.48008,0.99996,1.00004,1.00007
323,Joint,Joint_8,10.6237,1.14869,9.18091,0.62152,0.53628,-0.37466,-0.43098,1.00002,1.00001,0.99994
323,Joint,Joint_9,10.60555,1.14197,9.18373,0.53517,0.584,-0.45348,-0.40852,1.00002,0.99997,0.99997
323,Joint,Joint_10,10.58506,1.1368,9.18292,0.53517,0.584,-0.45348,-0.40852,1,1,1
323,Joint,Joint_11,10.63731,1.16582,9.11649,0.86847,-0.14834,-0.13312,-0.4539,1,1,1
323,Joint,Joint_12,10.63591,1.19379,9.16692,0.80511,0.3594,-0.30811,-0.35734,0.99996,1.00001,1.00001
323,Joint,Joint_13,10.60478,1.17897,9.18974,0.6707,0.57156,-0.38922,-0.26832,1.00003,1,1.00004
323,Joint,Joint_14,10.58279,1.16417,9.19089,0.6255,0.62351,-0.37554,-0.281,0.99997,1.00001,0.99996
323,Joint,Joint_15,10.56311,1.15031,9.19058,0.6255,0.62351,-0.37554,-0.281,1,1,1
323,Joint,Joint_16,10.64183,1.1764,9.12466,0.86847,-0.14834,-0.13312,-0.4539,1,1,1
323,Joint,Joint_17,10.6477,1.15772,9.1193,0.86847,-0.14834,-0.13312,-0.4539,1,1,1
323,Joint,Joint_18,10.64359,1.17532,9.16805,0.77307,0.38056,-0.31361,-0.39898,0.99999,1.00004,1.00004
